iteration,episode,avg_score,best_score,best_avg_score
3932,2894,2688.75,2998.0,2839.22
3936,2895,2692.77,2998.0,2839.22
3944,2896,2675.8,2998.0,2839.22
3945,2897,2674.82,2998.0,2839.22
3959,2898,2674.82,2998.0,2839.22
3966,2900,2676.82,2998.0,2839.22
3970,2901,2677.82,2998.0,2839.22
3974,2902,2673.82,2998.0,2839.22
3976,2903,2674.82,2998.0,2839.22
3977,2904,2670.79,2998.0,2839.22
3985,2905,2669.77,2998.0,2839.22
3986,2906,2665.77,2998.0,2839.22
3990,2907,2665.74,2998.0,2839.22
3997,2909,2678.72,2998.0,2839.22
4003,2910,2678.72,2998.0,2839.22
4006,2911,2678.75,2998.0,2839.22
4012,2912,2683.73,2998.0,2839.22
4014,2913,2684.71,2998.0,2839.22
4026,2914,2688.71,2998.0,2839.22
4028,2915,2683.72,2998.0,2839.22
4030,2916,2683.74,2998.0,2839.22
4034,2917,2657.74,2998.0,2839.22
4036,2918,2657.74,2998.0,2839.22
4040,2919,2656.77,2998.0,2839.22
4041,2920,2657.77,2998.0,2839.22
4044,2921,2656.77,2998.0,2839.22
4045,2922,2657.77,2998.0,2839.22
4047,2923,2657.77,2998.0,2839.22
4050,2924,2657.77,2998.0,2839.22
4051,2925,2678.77,2998.0,2839.22
4052,2926,2703.79,2998.0,2839.22
4059,2927,2728.79,2998.0,2839.22
4080,2928,2723.82,2998.0,2839.22
4082,2929,2719.8,2998.0,2839.22
4084,2930,2724.77,2998.0,2839.22
4086,2932,2719.77,2998.0,2839.22
4088,2933,2724.77,2998.0,2839.22
4089,2934,2723.79,2998.0,2839.22
4093,2935,2727.79,2998.0,2839.22
4095,2936,2731.83,2998.0,2839.22
4102,2937,2726.81,2998.0,2839.22
4104,2938,2721.81,2998.0,2839.22
4105,2939,2721.81,2998.0,2839.22
4107,2940,2746.81,2998.0,2839.22
4113,2942,2747.78,2998.0,2839.22
4120,2943,2748.78,2998.0,2839.22
4124,2944,2727.76,2998.0,2839.22
4127,2946,2726.76,2998.0,2839.22
4128,2947,2725.76,2998.0,2839.22
4132,2948,2729.73,2998.0,2839.22
4136,2949,2728.77,2998.0,2839.22
4139,2950,2728.77,2998.0,2839.22
4148,2951,2729.74,2998.0,2839.22
4151,2952,2725.73,2998.0,2839.22
4155,2953,2725.73,2998.0,2839.22
4159,2954,2729.73,2998.0,2839.22
4161,2956,2724.75,2998.0,2839.22
4163,2957,2728.71,2998.0,2839.22
4166,2959,2748.78,2998.0,2839.22
4169,2961,2748.77,2998.0,2839.22
4172,2962,2748.8,2998.0,2839.22
4173,2963,2743.81,2998.0,2839.22
4183,2964,2742.81,2998.0,2839.22
4191,2965,2742.81,2998.0,2839.22
4194,2966,2747.81,2998.0,2839.22
4196,2967,2747.81,2998.0,2839.22
4201,2969,2750.78,2998.0,2839.22
4204,2970,2750.76,2998.0,2839.22
4205,2971,2751.78,2998.0,2839.22
4206,2972,2747.75,2998.0,2839.22
4215,2973,2744.73,2998.0,2839.22
4216,2974,2749.73,2998.0,2839.22
4217,2975,2753.76,2998.0,2839.22
4225,2976,2752.76,2998.0,2839.22
4227,2977,2756.78,2998.0,2839.22
4228,2978,2756.78,2998.0,2839.22
4229,2979,2761.74,2998.0,2839.22
4244,2981,2782.76,2998.0,2839.22
4249,2982,2777.76,2998.0,2839.22
4253,2983,2776.79,2998.0,2839.22
4258,2984,2771.79,2998.0,2839.22
4260,2986,2771.79,2998.0,2839.22
4261,2987,2770.82,2998.0,2839.22
4263,2988,2775.82,2998.0,2839.22
4268,2989,2778.82,2998.0,2839.22
4270,2991,2772.82,2998.0,2839.22
4276,2992,2771.82,2998.0,2839.22
4280,2993,2771.81,2998.0,2839.22
4285,2994,2771.81,2998.0,2839.22
4288,2995,2771.83,2998.0,2839.22
4291,2996,2792.8,2998.0,2839.22
4292,2997,2792.78,2998.0,2839.22
4298,2998,2791.78,2998.0,2839.22
4301,3000,2790.83,2998.0,2839.22
4302,3001,2768.83,2998.0,2839.22
4305,3002,2772.83,2998.0,2839.22
4309,3003,2772.83,2998.0,2839.22
4313,3004,2776.85,2998.0,2839.22
4314,3005,2777.85,2998.0,2839.22
4335,3006,2782.85,2998.0,2839.22
4344,3007,2783.88,2998.0,2839.22
4349,3009,2788.88,2998.0,2839.22
4351,3011,2788.89,2998.0,2839.22
4352,3012,2787.89,2998.0,2839.22
4355,3013,2786.93,2998.0,2839.22
4358,3014,2787.93,2998.0,2839.22
4362,3015,2791.93,2998.0,2839.22
4364,3016,2790.91,2998.0,2839.22
4370,3017,2815.91,2998.0,2839.22
4377,3018,2815.95,2998.0,2839.22
4378,3019,2815.95,2998.0,2839.22
4380,3020,2815.97,2998.0,2839.22
4381,3021,2816.99,2998.0,2839.22
4382,3022,2816.01,2998.0,2839.22
4392,3024,2811.04,2998.0,2839.22
4395,3025,2815.04,2998.0,2839.22
4397,3026,2816.05,2998.0,2839.22
4399,3028,2821.06,2998.0,2839.22
4405,3029,2825.08,2998.0,2839.22
4411,3030,2824.1,2998.0,2839.22
4413,3031,2825.14,2998.0,2839.22
4427,3034,2820.15,2998.0,2839.22
4428,3035,2821.15,2998.0,2839.22
4437,3036,2822.14,2998.0,2839.22
4440,3037,2827.14,2998.0,2839.22
4441,3038,2831.16,2998.0,2839.22
4442,3039,2836.16,2998.0,2839.22
4445,3040,2836.16,2998.0,2839.22
4446,3042,2832.19,2998.0,2839.22
4450,3043,2831.19,2998.0,2839.22
4454,3044,2852.19,2998.0,2852.19
4458,3045,2852.19,2998.0,2852.19
4460,3046,2851.21,2998.0,2852.19
4465,3047,2847.21,2998.0,2852.19
4466,3048,2847.24,2998.0,2852.19
4467,3049,2847.2,2998.0,2852.19
4473,3050,2846.2,2998.0,2852.19
4475,3051,2845.2,2998.0,2852.19
4478,3052,2828.2,2998.0,2852.19
4480,3053,2824.17,2998.0,2852.19
4481,3054,2824.17,2998.0,2852.19
4486,3056,2833.19,2998.0,2852.19
4495,3057,2833.19,2998.0,2852.19
4502,3058,2829.15,2998.0,2852.19
4503,3059,2824.12,2998.0,2852.19
4504,3060,2825.12,2998.0,2852.19
4506,3061,2820.13,2998.0,2852.19
4510,3062,2815.1,2998.0,2852.19
4511,3064,2816.09,2998.0,2852.19
4512,3065,2816.09,2998.0,2852.19
4515,3067,2816.14,2998.0,2852.19
4518,3068,2812.14,2998.0,2852.19
4528,3070,2818.16,2998.0,2852.19
4531,3071,2817.16,2998.0,2852.19
4536,3072,2821.16,2998.0,2852.19
4537,3073,2824.18,2998.0,2852.19
4539,3074,2819.18,2998.0,2852.19
4541,3075,2815.15,2998.0,2852.19
4549,3076,2816.15,2998.0,2852.19
4556,3077,2816.17,2998.0,2852.19
4558,3078,2786.17,2998.0,2852.19
4567,3079,2785.21,2998.0,2852.19
4577,3080,2785.18,2998.0,2852.19
4578,3081,2784.16,2998.0,2852.19
4585,3082,2789.16,2998.0,2852.19
4594,3083,2790.13,2998.0,2852.19
4596,3084,2795.15,2998.0,2852.19
4600,3085,2791.12,2998.0,2852.19
4602,3086,2786.12,2998.0,2852.19
4608,3088,2777.11,2998.0,2852.19
4614,3090,2774.11,2998.0,2852.19
4615,3091,2774.11,2998.0,2852.19
4616,3094,2775.08,2998.0,2852.19
4619,3095,2776.06,2998.0,2852.19
4621,3096,2772.06,2998.0,2852.19
4647,3097,2772.08,2998.0,2852.19
4648,3098,2773.11,2998.0,2852.19
4649,3099,2774.11,2998.0,2852.19
4656,3101,2765.09,2998.0,2852.19
4665,3102,2766.11,2998.0,2852.19
4668,3103,2761.11,2998.0,2852.19
4669,3104,2761.12,2998.0,2852.19
4677,3105,2760.14,2998.0,2852.19
4683,3106,2760.16,2998.0,2852.19
4684,3107,2759.13,2998.0,2852.19
4703,3108,2764.13,2998.0,2852.19
4705,3109,2764.13,2998.0,2852.19
4706,3111,2765.09,2998.0,2852.19
4707,3112,2761.09,2998.0,2852.19
4708,3115,2763.02,2998.0,2852.19
4709,3116,2763.02,2998.0,2852.19
4711,3117,2763.02,2998.0,2852.19
4712,3118,2763.02,2998.0,2852.19
4719,3119,2763.99,2998.0,2852.19
4721,3120,2733.97,2998.0,2852.19
4726,3121,2732.99,2998.0,2852.19
4733,3122,2732.97,2998.0,2852.19
4734,3123,2707.97,2998.0,2852.19
4738,3124,2678.94,2998.0,2852.19
4739,3125,2679.94,2998.0,2852.19
4747,3127,2669.93,2998.0,2852.19
4748,3128,2670.89,2998.0,2852.19
4751,3129,2671.89,2998.0,2852.19
4757,3130,2672.89,2998.0,2852.19
4770,3131,2646.85,2998.0,2852.19
4781,3132,2647.82,2998.0,2852.19
4782,3133,2647.82,2998.0,2852.19
4784,3134,2651.84,2998.0,2852.19
4787,3135,2646.87,2998.0,2852.19
4790,3136,2645.84,2998.0,2852.19
4799,3137,2644.84,2998.0,2852.19
4808,3138,2640.84,2998.0,2852.19
4811,3139,2640.88,2998.0,2852.19
4812,3140,2641.88,2998.0,2852.19
4814,3141,2641.86,2998.0,2852.19
4815,3142,2616.83,2998.0,2852.19
4817,3143,2587.83,2998.0,2852.19
4821,3144,2588.83,2998.0,2852.19
4822,3146,2589.83,2998.0,2852.19
4827,3147,2594.83,2998.0,2852.19
4830,3148,2595.8,2998.0,2852.19
4831,3149,2591.8,2998.0,2852.19
4838,3150,2562.8,2998.0,2852.19
4839,3152,2584.77,2998.0,2852.19
4851,3153,2584.77,2998.0,2852.19
4854,3155,2584.75,2998.0,2852.19
4857,3156,2584.73,2998.0,2852.19
4859,3157,2585.73,2998.0,2852.19
4864,3158,2589.76,2998.0,2852.19
4865,3159,2594.76,2998.0,2852.19
4868,3160,2589.8,2998.0,2852.19
4869,3161,2593.8,2998.0,2852.19
4871,3162,2593.8,2998.0,2852.19
4872,3163,2588.8,2998.0,2852.19
4874,3166,2592.8,2998.0,2852.19
4876,3167,2591.82,2998.0,2852.19
4877,3168,2595.82,2998.0,2852.19
4879,3169,2595.8,2998.0,2852.19
4880,3170,2595.8,2998.0,2852.19
4884,3171,2595.82,2998.0,2852.19
4887,3172,2595.86,2998.0,2852.19
4889,3173,2596.87,2998.0,2852.19
4894,3174,2600.91,2998.0,2852.19
4898,3175,2575.91,2998.0,2852.19
4904,3177,2545.87,2998.0,2852.19
4905,3180,2545.85,2998.0,2852.19
4908,3181,2541.88,2998.0,2852.19
4909,3183,2536.91,2998.0,2852.19
4929,3185,2536.93,2998.0,2852.19
4930,3186,2540.93,2998.0,2852.19
4931,3187,2515.91,2998.0,2852.19
4932,3188,2520.91,2998.0,2852.19
4933,3189,2524.91,2998.0,2852.19
4940,3191,2529.91,2998.0,2852.19
4942,3192,2529.91,2998.0,2852.19
4945,3193,2528.91,2998.0,2852.19
4947,3195,2524.94,2998.0,2852.19
4950,3197,2495.96,2998.0,2852.19
4954,3198,2490.96,2998.0,2852.19
4967,3199,2460.93,2998.0,2852.19
4970,3200,2435.93,2998.0,2852.19
4972,3202,2439.94,2998.0,2852.19
4977,3203,2444.97,2998.0,2852.19
4982,3204,2440.97,2998.0,2852.19
4985,3205,2440.98,2998.0,2852.19
4987,3206,2440.98,2998.0,2852.19
4990,3207,2411.98,2998.0,2852.19
4992,3208,2411.98,2998.0,2852.19
4993,3212,2410.98,2998.0,2852.19
4996,3213,2411.02,2998.0,2852.19
4997,3214,2381.02,2998.0,2852.19
5004,3215,2359.02,2998.0,2852.19
5007,3216,2330.02,2998.0,2852.19
5009,3217,2331.03,2998.0,2852.19
5011,3218,2331.99,2998.0,2852.19
5014,3219,2301.99,2998.0,2852.19
5023,3220,2331.99,2998.0,2852.19
5025,3221,2331.99,2998.0,2852.19
5027,3223,2361.99,2998.0,2852.19
5028,3224,2361.99,2998.0,2852.19
5029,3225,2361.99,2998.0,2852.19
5032,3226,2366.97,2998.0,2852.19
5034,3227,2345.97,2998.0,2852.19
5035,3228,2319.97,2998.0,2852.19
5037,3229,2293.95,2998.0,2852.19
5041,3230,2293.93,2998.0,2852.19
5043,3232,2301.93,2998.0,2852.19
5049,3233,2301.95,2998.0,2852.19
5051,3235,2285.92,2998.0,2852.19
5054,3236,2264.92,2998.0,2852.19
5057,3238,2218.9,2998.0,2852.19
5061,3239,2192.86,2998.0,2852.19
5063,3240,2192.86,2998.0,2852.19
5066,3241,2192.89,2998.0,2852.19
5069,3243,2251.92,2998.0,2852.19
5070,3244,2229.92,2998.0,2852.19
5072,3245,2229.95,2998.0,2852.19
5080,3246,2228.95,2998.0,2852.19
5081,3247,2228.95,2998.0,2852.19
5083,3248,2206.95,2998.0,2852.19
5090,3249,2189.95,2998.0,2852.19
5096,3250,2218.95,2998.0,2852.19
5115,3252,2218.95,2998.0,2852.19
5119,3253,2222.95,2998.0,2852.19
5125,3254,2222.97,2998.0,2852.19
5126,3255,2223.97,2998.0,2852.19
5127,3256,2218.97,2998.0,2852.19
5130,3257,2213.99,2998.0,2852.19
5131,3258,2214.96,2998.0,2852.19
5134,3259,2214.98,2998.0,2852.19
5136,3260,2219.94,2998.0,2852.19
5138,3261,2198.9,2998.0,2852.19
5143,3263,2203.93,2998.0,2852.19
5159,3264,2203.92,2998.0,2852.19
5166,3265,2203.92,2998.0,2852.19
5167,3266,2203.92,2998.0,2852.19
5170,3267,2178.88,2998.0,2852.19
5174,3268,2178.9,2998.0,2852.19
5178,3269,2177.92,2998.0,2852.19
5189,3270,2177.92,2998.0,2852.19
5190,3271,2178.88,2998.0,2852.19
5196,3272,2179.84,2998.0,2852.19
5208,3273,2157.81,2998.0,2852.19
5214,3274,2158.77,2998.0,2852.19
5221,3275,2188.8,2998.0,2852.19
5223,3276,2184.83,2998.0,2852.19
5228,3279,2215.83,2998.0,2852.19
5229,3281,2250.8,2998.0,2852.19
5230,3284,2255.77,2998.0,2852.19
5231,3286,2261.73,2998.0,2852.19
5233,3287,2291.73,2998.0,2852.19
5234,3289,2287.73,2998.0,2852.19
5238,3290,2282.73,2998.0,2852.19
5239,3291,2282.73,2998.0,2852.19
5241,3293,2278.75,2998.0,2852.19
5242,3294,2278.74,2998.0,2852.19
5245,3296,2283.66,2998.0,2852.19
5246,3297,2308.66,2998.0,2852.19
5247,3298,2313.64,2998.0,2852.19
5257,3299,2343.64,2998.0,2852.19
5259,3300,2368.67,2998.0,2852.19
5261,3302,2393.67,2998.0,2852.19
5263,3303,2393.64,2998.0,2852.19
5269,3305,2399.58,2998.0,2852.19
5274,3306,2399.56,2998.0,2852.19
5279,3307,2428.56,2998.0,2852.19
5286,3308,2428.56,2998.0,2852.19
5291,3309,2427.58,2998.0,2852.19
5294,3310,2428.58,2998.0,2852.19
5295,3311,2433.58,2998.0,2852.19
5296,3313,2432.57,2998.0,2852.19
5297,3314,2462.57,2998.0,2852.19
5299,3315,2484.6,2998.0,2852.19
5304,3317,2484.59,2998.0,2852.19
5310,3319,2513.63,2998.0,2852.19
5314,3320,2508.63,2998.0,2852.19
5315,3321,2504.59,2998.0,2852.19
5316,3322,2500.59,2998.0,2852.19
5317,3323,2495.59,2998.0,2852.19
5322,3325,2496.59,2998.0,2852.19
5328,3326,2496.59,2998.0,2852.19
5331,3327,2522.59,2998.0,2852.19
5333,3328,2548.59,2998.0,2852.19
5337,3331,2563.63,2998.0,2852.19
5346,3332,2580.63,2998.0,2852.19
5350,3333,2575.61,2998.0,2852.19
5356,3334,2570.59,2998.0,2852.19
5360,3335,2587.59,2998.0,2852.19
5365,3336,2609.59,2998.0,2852.19
5374,3337,2634.59,2998.0,2852.19
5393,3338,2656.59,2998.0,2852.19
5396,3339,2681.59,2998.0,2852.19
5398,3340,2681.59,2998.0,2852.19
5403,3341,2661.56,2998.0,2852.19
5406,3342,2661.56,2998.0,2852.19
5410,3343,2662.53,2998.0,2852.19
5415,3344,2679.53,2998.0,2852.19
5416,3345,2680.5,2998.0,2852.19
5421,3346,2680.48,2998.0,2852.19
5429,3347,2679.48,2998.0,2852.19
5433,3348,2701.48,2998.0,2852.19
5436,3349,2722.48,2998.0,2852.19
5437,3350,2693.53,2998.0,2852.19
5438,3351,2689.53,2998.0,2852.19
5446,3352,2689.53,2998.0,2852.19
5449,3353,2690.54,2998.0,2852.19
5461,3354,2670.52,2998.0,2852.19
5464,3355,2665.56,2998.0,2852.19
5468,3356,2669.56,2998.0,2852.19
5475,3357,2669.54,2998.0,2852.19
5480,3358,2669.54,2998.0,2852.19
5489,3359,2669.53,2998.0,2852.19
5492,3360,2669.53,2998.0,2852.19
5493,3362,2689.53,2998.0,2852.19
5494,3363,2694.5,2998.0,2852.19
5498,3364,2695.48,2998.0,2852.19
5502,3365,2695.48,2998.0,2852.19
5514,3366,2695.48,2998.0,2852.19
5526,3367,2721.48,2998.0,2852.19
5527,3368,2717.46,2998.0,2852.19
5528,3369,2688.5,2998.0,2852.19
5533,3371,2658.56,2998.0,2852.19
5542,3372,2657.56,2998.0,2852.19
5549,3373,2679.56,2998.0,2852.19
5557,3374,2678.56,2998.0,2852.19
5560,3375,2677.53,2998.0,2852.19
5563,3377,2622.57,2998.0,2852.19
5565,3379,2588.58,2998.0,2852.19
5569,3380,2588.58,2998.0,2852.19
5570,3381,2562.58,2998.0,2852.19
5580,3382,2532.62,2998.0,2852.19
5583,3383,2531.62,2998.0,2852.19
5584,3384,2527.62,2998.0,2852.19
5587,3385,2527.62,2998.0,2852.19
5589,3386,2497.67,2998.0,2852.19
5595,3387,2497.67,2998.0,2852.19
5598,3388,2497.67,2998.0,2852.19
5601,3390,2477.67,2998.0,2852.19
5602,3391,2476.67,2998.0,2852.19
5603,3392,2446.67,2998.0,2852.19
5604,3393,2451.67,2998.0,2852.19
5605,3394,2451.67,2998.0,2852.19
5608,3395,2451.67,2998.0,2852.19
5611,3396,2426.69,2998.0,2852.19
5612,3397,2401.75,2998.0,2852.19
5613,3398,2396.74,2998.0,2852.19
5621,3399,2391.77,2998.0,2852.19
5635,3402,2362.75,2998.0,2852.19
5636,3403,2362.75,2998.0,2852.19
5637,3404,2361.75,2998.0,2852.19
5639,3405,2361.75,2998.0,2852.19
5640,3406,2361.75,2998.0,2852.19
5641,3407,2332.79,2998.0,2852.19
5649,3408,2331.79,2998.0,2852.19
5655,3409,2327.77,2998.0,2852.19
5656,3410,2326.8,2998.0,2852.19
5665,3412,2326.8,2998.0,2852.19
5666,3414,2321.77,2998.0,2852.19
5674,3415,2321.74,2998.0,2852.19
5686,3416,2291.77,2998.0,2852.19
5689,3417,2321.77,2998.0,2852.19
5690,3419,2291.78,2998.0,2852.19
5691,3420,2296.78,2998.0,2852.19
5695,3421,2301.78,2998.0,2852.19
5701,3422,2306.78,2998.0,2852.19
5705,3423,2289.78,2998.0,2852.19
5707,3424,2314.78,2998.0,2852.19
5713,3425,2288.82,2998.0,2852.19
5721,3426,2258.88,2998.0,2852.19
5722,3427,2257.9,2998.0,2852.19
5726,3428,2227.95,2998.0,2852.19
5731,3429,2232.91,2998.0,2852.19
5733,3431,2216.91,2998.0,2852.19
5735,3432,2220.91,2998.0,2852.19
5747,3434,2230.91,2998.0,2852.19
5749,3435,2234.93,2998.0,2852.19
5750,3436,2234.93,2998.0,2852.19
5752,3437,2234.93,2998.0,2852.19
5755,3438,2229.93,2998.0,2852.19
5758,3439,2225.96,2998.0,2852.19
5771,3440,2225.0,2998.0,2852.19
5774,3443,2243.08,2998.0,2852.19
5788,3444,2247.1,2998.0,2852.19
5790,3445,2247.12,2998.0,2852.19
5799,3446,2247.12,2998.0,2852.19
5806,3447,2247.12,2998.0,2852.19
5808,3448,2246.15,2998.0,2852.19
5810,3449,2246.19,2998.0,2852.19
5818,3450,2276.14,2998.0,2852.19
5822,3451,2281.16,2998.0,2852.19
5831,3453,2276.18,2998.0,2852.19
5833,3457,2308.14,2998.0,2852.19
5834,3458,2308.14,2998.0,2852.19
5835,3459,2308.13,2998.0,2852.19
5836,3461,2308.13,2998.0,2852.19
5837,3462,2309.13,2998.0,2852.19
5838,3463,2309.13,2998.0,2852.19
5839,3467,2288.13,2998.0,2852.19
5842,3468,2293.13,2998.0,2852.19
5843,3469,2323.07,2998.0,2852.19
5844,3470,2348.04,2998.0,2852.19
5845,3471,2347.04,2998.0,2852.19
5850,3472,2348.06,2998.0,2852.19
5874,3473,2347.06,2998.0,2852.19
5875,3474,2348.06,2998.0,2852.19
5877,3477,2408.03,2998.0,2852.19
5878,3478,2412.03,2998.0,2852.19
5879,3479,2437.0,2998.0,2852.19
5881,3480,2437.0,2998.0,2852.19
5887,3481,2458.0,2998.0,2852.19
5897,3482,2486.99,2998.0,2852.19
5898,3483,2483.99,2998.0,2852.19
5900,3484,2487.99,2998.0,2852.19
5902,3485,2487.99,2998.0,2852.19
5904,3486,2517.94,2998.0,2852.19
5907,3487,2517.94,2998.0,2852.19
5908,3489,2546.98,2998.0,2852.19
5929,3491,2541.98,2998.0,2852.19
5932,3492,2567.96,2998.0,2852.19
5955,3493,2567.96,2998.0,2852.19
5962,3494,2562.96,2998.0,2852.19
5972,3496,2588.94,2998.0,2852.19
5973,3497,2594.88,2998.0,2852.19
5975,3498,2595.88,2998.0,2852.19
5980,3499,2599.85,2998.0,2852.19
5985,3500,2600.85,2998.0,2852.19
6001,3502,2625.81,2998.0,2852.19
6004,3503,2620.83,2998.0,2852.19
6009,3504,2616.86,2998.0,2852.19
6012,3505,2615.88,2998.0,2852.19
6013,3506,2615.9,2998.0,2852.19
6015,3507,2640.88,2998.0,2852.19
6017,3508,2641.88,2998.0,2852.19
6022,3510,2646.87,2998.0,2852.19
6023,3511,2641.87,2998.0,2852.19
6026,3512,2636.89,2998.0,2852.19
6043,3513,2641.91,2998.0,2852.19
6048,3514,2641.91,2998.0,2852.19
6050,3515,2640.93,2998.0,2852.19
6055,3516,2670.93,2998.0,2852.19
6057,3517,2670.93,2998.0,2852.19
6058,3518,2670.91,2998.0,2852.19
6059,3519,2700.88,2998.0,2852.19
6060,3520,2700.88,2998.0,2852.19
6065,3521,2699.88,2998.0,2852.19
6068,3522,2698.91,2998.0,2852.19
6069,3523,2694.91,2998.0,2852.19
6072,3524,2689.91,2998.0,2852.19
6073,3525,2714.9,2998.0,2852.19
6075,3526,2744.85,2998.0,2852.19
6076,3528,2774.82,2998.0,2852.19
6077,3529,2773.85,2998.0,2852.19
6085,3531,2794.91,2998.0,2852.19
6091,3532,2794.94,2998.0,2852.19
6095,3533,2794.94,2998.0,2852.19
6097,3535,2795.92,2998.0,2852.19
6098,3537,2800.94,2998.0,2852.19
6099,3538,2800.94,2998.0,2852.19
6110,3539,2804.95,2998.0,2852.19
6114,3540,2805.93,2998.0,2852.19
6119,3541,2806.91,2998.0,2852.19
6123,3542,2802.9,2998.0,2852.19
6148,3543,2802.87,2998.0,2852.19
6155,3544,2802.89,2998.0,2852.19
6159,3546,2803.87,2998.0,2852.19
6166,3547,2783.87,2998.0,2852.19
6174,3549,2775.82,2998.0,2852.19
6177,3550,2770.86,2998.0,2852.19
6179,3552,2770.85,2998.0,2852.19
6180,3553,2770.85,2998.0,2852.19
6181,3554,2769.85,2998.0,2852.19
6187,3556,2764.88,2998.0,2852.19
6196,3557,2759.92,2998.0,2852.19
6197,3558,2759.92,2998.0,2852.19
6201,3559,2733.92,2998.0,2852.19
6217,3560,2733.94,2998.0,2852.19
6218,3561,2734.97,2998.0,2852.19
6224,3562,2729.97,2998.0,2852.19
6231,3563,2729.01,2998.0,2852.19
6250,3565,2698.05,2998.0,2852.19
6256,3566,2719.07,2998.0,2852.19
6262,3567,2719.07,2998.0,2852.19
6264,3568,2719.07,2998.0,2852.19
6266,3574,2655.02,2998.0,2852.19
6270,3576,2656.02,2998.0,2852.19
6273,3577,2656.02,2998.0,2852.19
6274,3579,2660.06,2998.0,2852.19
6283,3581,2664.08,2998.0,2852.19
6286,3582,2665.05,2998.0,2852.19
6289,3583,2669.05,2998.0,2852.19
6291,3584,2669.05,2998.0,2852.19
6294,3585,2669.05,2998.0,2852.19
6295,3586,2664.09,2998.0,2852.19
6297,3588,2643.05,2998.0,2852.19
6298,3589,2622.05,2998.0,2852.19
6299,3590,2623.05,2998.0,2852.19
6300,3591,2607.05,2998.0,2852.19
6301,3592,2589.05,2998.0,2852.19
6303,3593,2589.05,2998.0,2852.19
6306,3594,2573.05,2998.0,2852.19
6307,3595,2577.05,2998.0,2852.19
6308,3597,2600.05,2998.0,2852.19
6309,3599,2584.07,2998.0,2852.19
6310,3600,2562.07,2998.0,2852.19
6311,3601,2562.07,2998.0,2852.19
6313,3602,2567.07,2998.0,2852.19
6314,3604,2576.06,2998.0,2852.19
6322,3605,2551.04,2998.0,2852.19
6328,3606,2551.02,2998.0,2852.19
6331,3609,2530.02,2998.0,2852.19
6334,3610,2509.0,2998.0,2852.19
6336,3612,2475.98,2998.0,2852.19
6338,3614,2476.0,2998.0,2852.19
6339,3616,2476.95,2998.0,2852.19
6343,3617,2455.95,2998.0,2852.19
6344,3618,2456.99,2998.0,2852.19
6346,3620,2451.05,2998.0,2852.19
6352,3622,2452.02,2998.0,2852.19
6382,3624,2461.06,2998.0,2852.19
6383,3625,2461.06,2998.0,2852.19
6384,3626,2439.07,2998.0,2852.19
6386,3627,2440.03,2998.0,2852.19
6389,3630,2418.99,2998.0,2852.19
6390,3631,2418.97,2998.0,2852.19
6391,3632,2398.94,2998.0,2852.19
6392,3634,2356.94,2998.0,2852.19
6393,3638,2272.92,2998.0,2852.19
6395,3639,2252.88,2998.0,2852.19
6417,3642,2246.93,2998.0,2852.19
6419,3643,2245.93,2998.0,2852.19
6421,3645,2203.89,2998.0,2852.19
6422,3647,2182.89,2998.0,2852.19
6423,3649,2171.87,2998.0,2852.19
6424,3650,2175.83,2998.0,2852.19
6426,3651,2158.83,2998.0,2852.19
6428,3652,2159.79,2998.0,2852.19
6430,3653,2158.79,2998.0,2852.19
6447,3654,2138.79,2998.0,2852.19
6460,3655,2121.79,2998.0,2852.19
6461,3656,2100.76,2998.0,2852.19
6470,3658,2100.74,2998.0,2852.19
6471,3660,2084.74,2998.0,2852.19
6475,3661,2063.71,2998.0,2852.19
6486,3662,2068.74,2998.0,2852.19
6488,3663,2069.72,2998.0,2852.19
6498,3664,2074.68,2998.0,2852.19
6499,3665,2100.68,2998.0,2852.19
6500,3666,2079.66,2998.0,2852.19
6501,3667,2058.66,2998.0,2852.19
6503,3671,2077.72,2998.0,2852.19
6506,3672,2077.72,2998.0,2852.19
6507,3673,2077.74,2998.0,2852.19
6510,3674,2082.74,2998.0,2852.19
6514,3675,2082.77,2998.0,2852.19
6517,3676,2081.76,2998.0,2852.19
6528,3678,2071.79,2998.0,2852.19
6533,3679,2072.78,2998.0,2852.19
6544,3680,2067.76,2998.0,2852.19
6545,3681,2067.76,2998.0,2852.19
6563,3682,2067.76,2998.0,2852.19
6565,3683,2067.76,2998.0,2852.19
6567,3684,2067.76,2998.0,2852.19
6568,3685,2041.76,2998.0,2852.19
6569,3686,2025.72,2998.0,2852.19
6570,3687,2025.72,2998.0,2852.19
6573,3688,2046.72,2998.0,2852.19
6574,3689,2067.72,2998.0,2852.19
6575,3690,2046.72,2998.0,2852.19
6577,3691,2046.72,2998.0,2852.19
6579,3693,2058.72,2998.0,2852.19
6584,3694,2058.72,2998.0,2852.19
6587,3695,2058.74,2998.0,2852.19
6592,3696,2058.76,2998.0,2852.19
6603,3697,2054.76,2998.0,2852.19
6612,3698,2075.76,2998.0,2852.19
6614,3699,2075.78,2998.0,2852.19
6617,3700,2097.81,2998.0,2852.19
6618,3701,2076.81,2998.0,2852.19
6620,3702,2072.83,2998.0,2852.19
6621,3703,2073.79,2998.0,2852.19
6623,3704,2068.82,2998.0,2852.19
6624,3705,2093.82,2998.0,2852.19
6626,3706,2092.86,2998.0,2852.19
6632,3707,2072.86,2998.0,2852.19
6651,3708,2072.84,2998.0,2852.19
