iteration,episode,avg_score,best_avg_score,best_score
5978,21298,4047.5,4695.3,8197.0
5979,21301,4110.6,4695.3,8197.0
5980,21305,4142.6,4695.3,8197.0
5981,21310,4197.9,4695.3,8197.0
5982,21312,4193.7,4695.3,8197.0
5983,21313,4197.5,4695.3,8197.0
5984,21315,4196.5,4695.3,8197.0
5985,21317,4223.5,4695.3,8197.0
5986,21321,4265.7,4695.3,8197.0
5987,21323,4261.9,4695.3,8197.0
5988,21325,4266.2,4695.3,8197.0
5989,21329,4254.5,4695.3,8197.0
5990,21334,4261.5,4695.3,8197.0
5991,21335,4275.7,4695.3,8197.0
5992,21340,4257.6,4695.3,8197.0
5993,21342,4243.6,4695.3,8197.0
5994,21343,4250.0,4695.3,8197.0
5995,21344,4278.7,4695.3,8197.0
5996,21348,4271.8,4695.3,8197.0
5997,21348,4271.8,4695.3,8197.0
5998,21351,4190.2,4695.3,8197.0
5999,21355,4133.5,4695.3,8197.0
6000,21360,4122.9,4695.3,8197.0
6001,21362,4101.1,4695.3,8197.0
6002,21366,4142.7,4695.3,8197.0
6003,21369,4104.4,4695.3,8197.0
6004,21372,4137.8,4695.3,8197.0
6005,21374,4119.7,4695.3,8197.0
6006,21375,4139.8,4695.3,8197.0
6007,21377,4115.4,4695.3,8197.0
6008,21381,4062.1,4695.3,8197.0
6009,21384,3985.3,4695.3,8197.0
6010,21388,4007.7,4695.3,8197.0
6011,21392,4001.9,4695.3,8197.0
6012,21394,4021.8,4695.3,8197.0
6013,21396,4012.1,4695.3,8197.0
6014,21397,3994.9,4695.3,8197.0
6015,21400,3969.3,4695.3,8197.0
6016,21404,3944.1,4695.3,8197.0
6017,21406,3952.0,4695.3,8197.0
6018,21411,3911.0,4695.3,8197.0
6019,21414,3916.1,4695.3,8197.0
6020,21416,3917.1,4695.3,8197.0
6021,21416,3917.1,4695.3,8197.0
6022,21416,3917.1,4695.3,8197.0
6023,21417,3888.7,4695.3,8197.0
6024,21422,3915.2,4695.3,8197.0
6025,21425,3925.7,4695.3,8197.0
6026,21427,3950.4,4695.3,8197.0
6027,21427,3950.4,4695.3,8197.0
6028,21431,3967.7,4695.3,8197.0
6029,21434,4043.4,4695.3,8197.0
6030,21435,4029.6,4695.3,8197.0
6031,21437,4044.9,4695.3,8197.0
6032,21442,4106.1,4695.3,8197.0
6033,21446,4138.7,4695.3,8197.0
6034,21449,4156.7,4695.3,8197.0
6035,21449,4156.7,4695.3,8197.0
6036,21450,4156.4,4695.3,8197.0
6037,21456,4241.9,4695.3,8197.0
6038,21456,4241.9,4695.3,8197.0
6039,21459,4261.8,4695.3,8197.0
6040,21460,4290.0,4695.3,8197.0
6041,21460,4290.0,4695.3,8197.0
6042,21465,4244.3,4695.3,8197.0
6043,21466,4245.1,4695.3,8197.0
6044,21470,4283.0,4695.3,8197.0
6045,21471,4255.7,4695.3,8197.0
6046,21474,4260.3,4695.3,8197.0
6047,21477,4250.2,4695.3,8197.0
6048,21480,4296.4,4695.3,8197.0
6049,21481,4323.4,4695.3,8197.0
6050,21484,4398.7,4695.3,8197.0
6051,21486,4430.2,4695.3,8197.0
6052,21490,4436.1,4695.3,8197.0
6053,21490,4436.1,4695.3,8197.0
6054,21491,4464.9,4695.3,8197.0
6055,21496,4455.9,4695.3,8197.0
6056,21499,4485.5,4695.3,8197.0
6057,21501,4486.5,4695.3,8197.0
6058,21505,4514.7,4695.3,8197.0
6059,21507,4501.2,4695.3,8197.0
6060,21509,4556.0,4695.3,8197.0
6061,21511,4575.0,4695.3,8197.0
6062,21512,4576.9,4695.3,8197.0
6063,21516,4630.2,4695.3,8197.0
6064,21518,4662.0,4695.3,8197.0
6065,21520,4650.0,4695.3,8197.0
6066,21521,4643.3,4695.3,8197.0
6067,21522,4638.6,4695.3,8197.0
6068,21526,4611.5,4695.3,8197.0
6069,21530,4628.6,4695.3,8197.0
6070,21534,4647.9,4695.3,8197.0
6071,21537,4607.7,4695.3,8197.0
6072,21540,4588.7,4695.3,8197.0
6073,21541,4558.7,4695.3,8197.0
6074,21542,4539.6,4695.3,8197.0
6075,21544,4530.9,4695.3,8197.0
6076,21546,4532.0,4695.3,8197.0
6077,21551,4473.8,4695.3,8197.0
6078,21555,4504.0,4695.3,8197.0
6079,21560,4429.6,4695.3,8197.0
6080,21564,4424.5,4695.3,8197.0
6081,21566,4384.7,4695.3,8197.0
6082,21570,4352.4,4695.3,8197.0
6083,21572,4394.4,4695.3,8197.0
6084,21576,4390.9,4695.3,8197.0
6085,21580,4286.3,4695.3,8197.0
6086,21581,4257.0,4695.3,8197.0
6087,21584,4183.3,4695.3,8197.0
6088,21589,4052.5,4695.3,8197.0
6089,21592,3981.7,4695.3,8197.0
6090,21594,4017.1,4695.3,8197.0
6091,21598,4015.2,4695.3,8197.0
6092,21600,3968.0,4695.3,8197.0
6093,21603,3918.3,4695.3,8197.0
6094,21608,3822.7,4695.3,8197.0
6095,21613,3782.7,4695.3,8197.0
6096,21615,3720.1,4695.3,8197.0
6097,21618,3701.1,4695.3,8197.0
6098,21619,3678.1,4695.3,8197.0
6099,21621,3665.6,4695.3,8197.0
6100,21623,3616.0,4695.3,8197.0
6101,21625,3617.1,4695.3,8197.0
6102,21629,3583.1,4695.3,8197.0
6103,21631,3610.5,4695.3,8197.0
6104,21633,3584.9,4695.3,8197.0
6105,21637,3529.8,4695.3,8197.0
6106,21639,3513.6,4695.3,8197.0
6107,21643,3495.6,4695.3,8197.0
6108,21649,3528.3,4695.3,8197.0
6109,21650,3550.0,4695.3,8197.0
6110,21652,3505.6,4695.3,8197.0
6111,21655,3490.4,4695.3,8197.0
6112,21660,3472.5,4695.3,8197.0
6113,21663,3482.7,4695.3,8197.0
6114,21666,3471.7,4695.3,8197.0
6115,21668,3444.0,4695.3,8197.0
6116,21672,3340.1,4695.3,8197.0
6117,21676,3332.8,4695.3,8197.0
6118,21678,3334.2,4695.3,8197.0
6119,21682,3393.4,4695.3,8197.0
6120,21687,3460.8,4695.3,8197.0
6121,21690,3432.2,4695.3,8197.0
6122,21693,3389.9,4695.3,8197.0
6123,21693,3389.9,4695.3,8197.0
6124,21694,3362.4,4695.3,8197.0
6125,21696,3366.5,4695.3,8197.0
6126,21698,3380.1,4695.3,8197.0
6127,21702,3438.2,4695.3,8197.0
6128,21706,3461.4,4695.3,8197.0
6129,21710,3515.6,4695.3,8197.0
6130,21714,3490.1,4695.3,8197.0
6131,21715,3522.6,4695.3,8197.0
6132,21717,3513.3,4695.3,8197.0
6133,21720,3539.7,4695.3,8197.0
6134,21722,3555.7,4695.3,8197.0
6135,21726,3599.7,4695.3,8197.0
6136,21728,3584.4,4695.3,8197.0
6137,21732,3562.4,4695.3,8197.0
6138,21736,3607.4,4695.3,8197.0
6139,21737,3582.8,4695.3,8197.0
6140,21737,3582.8,4695.3,8197.0
6141,21741,3652.1,4695.3,8197.0
6142,21746,3613.6,4695.3,8197.0
6143,21749,3635.6,4695.3,8197.0
6144,21750,3625.8,4695.3,8197.0
6145,21754,3679.7,4695.3,8197.0
6146,21754,3679.7,4695.3,8197.0
6147,21760,3667.3,4695.3,8197.0
6148,21760,3667.3,4695.3,8197.0
6149,21762,3676.2,4695.3,8197.0
6150,21768,3724.9,4695.3,8197.0
6151,21768,3724.9,4695.3,8197.0
6152,21771,3754.1,4695.3,8197.0
6153,21775,3804.8,4695.3,8197.0
6154,21776,3808.3,4695.3,8197.0
6155,21778,3806.4,4695.3,8197.0
6156,21781,3788.3,4695.3,8197.0
6157,21785,3808.7,4695.3,8197.0
6158,21789,3877.6,4695.3,8197.0
6159,21791,3876.1,4695.3,8197.0
6160,21792,3888.2,4695.3,8197.0
6161,21794,3944.6,4695.3,8197.0
6162,21796,3958.3,4695.3,8197.0
6163,21798,3956.6,4695.3,8197.0
6164,21799,3959.1,4695.3,8197.0
6165,21802,3941.6,4695.3,8197.0
6166,21805,3968.3,4695.3,8197.0
6167,21808,3994.4,4695.3,8197.0
6168,21811,3993.1,4695.3,8197.0
6169,21815,3997.0,4695.3,8197.0
6170,21817,4014.2,4695.3,8197.0
6171,21820,4006.0,4695.3,8197.0
6172,21823,4047.2,4695.3,8197.0
6173,21827,4006.8,4695.3,8197.0
6174,21831,3963.7,4695.3,8197.0
6175,21832,3965.4,4695.3,8197.0
6176,21833,3985.8,4695.3,8197.0
6177,21835,3969.5,4695.3,8197.0
6178,21836,3995.8,4695.3,8197.0
6179,21837,4032.2,4695.3,8197.0
6180,21838,4011.7,4695.3,8197.0
6181,21842,3955.7,4695.3,8197.0
6182,21845,3931.9,4695.3,8197.0
6183,21849,3941.7,4695.3,8197.0
6184,21853,3976.4,4695.3,8197.0
6185,21855,4007.7,4695.3,8197.0
6186,21858,4049.7,4695.3,8197.0
6187,21860,4076.0,4695.3,8197.0
6188,21861,4106.9,4695.3,8197.0
6189,21864,4155.2,4695.3,8197.0
6190,21869,4169.0,4695.3,8197.0
6191,21870,4174.5,4695.3,8197.0
6192,21873,4162.0,4695.3,8197.0
6193,21874,4125.3,4695.3,8197.0
6194,21876,4161.2,4695.3,8197.0
6195,21879,4227.5,4695.3,8197.0
6196,21883,4215.3,4695.3,8197.0
6197,21885,4252.7,4695.3,8197.0
6198,21885,4252.7,4695.3,8197.0
6199,21889,4212.5,4695.3,8197.0
6200,21891,4247.3,4695.3,8197.0
6201,21895,4212.0,4695.3,8197.0
6202,21899,4235.0,4695.3,8197.0
6203,21901,4260.2,4695.3,8197.0
6204,21902,4264.1,4695.3,8197.0
6205,21905,4247.1,4695.3,8197.0
6206,21908,4289.7,4695.3,8197.0
6207,21911,4254.5,4695.3,8197.0
6208,21911,4254.5,4695.3,8197.0
6209,21914,4293.2,4695.3,8197.0
6210,21914,4293.2,4695.3,8197.0
6211,21916,4288.6,4695.3,8197.0
6212,21919,4275.7,4695.3,8197.0
6213,21920,4272.2,4695.3,8197.0
6214,21926,4314.7,4695.3,8197.0
6215,21932,4396.8,4695.3,8197.0
6216,21933,4397.3,4695.3,8197.0
6217,21935,4394.0,4695.3,8197.0
6218,21938,4354.8,4695.3,8197.0
6219,21942,4417.9,4695.3,8197.0
6220,21943,4420.3,4695.3,8197.0
6221,21948,4364.6,4695.3,8197.0
6222,21952,4324.3,4695.3,8197.0
6223,21954,4278.7,4695.3,8197.0
6224,21955,4245.1,4695.3,8197.0
6225,21958,4220.6,4695.3,8197.0
6226,21962,4165.1,4695.3,8197.0
6227,21963,4163.2,4695.3,8197.0
6228,21966,4197.0,4695.3,8197.0
6229,21968,4170.9,4695.3,8197.0
6230,21968,4170.9,4695.3,8197.0
6231,21969,4165.4,4695.3,8197.0
6232,21975,4177.9,4695.3,8197.0
6233,21977,4143.5,4695.3,8197.0
6234,21978,4167.3,4695.3,8197.0
6235,21984,4133.9,4695.3,8197.0
6236,21985,4097.6,4695.3,8197.0
6237,21988,4102.6,4695.3,8197.0
6238,21990,4096.0,4695.3,8197.0
6239,21994,4078.6,4695.3,8197.0
6240,21998,4055.5,4695.3,8197.0
6241,22003,4024.0,4695.3,8197.0
6242,22005,4039.2,4695.3,8197.0
6243,22006,4010.5,4695.3,8197.0
6244,22009,3954.1,4695.3,8197.0
6245,22011,3946.4,4695.3,8197.0
6246,22013,3921.7,4695.3,8197.0
6247,22016,3940.3,4695.3,8197.0
6248,22017,3915.3,4695.3,8197.0
6249,22017,3915.3,4695.3,8197.0
6250,22018,3903.7,4695.3,8197.0
6251,22021,3948.2,4695.3,8197.0
6252,22023,3930.8,4695.3,8197.0
6253,22027,3972.3,4695.3,8197.0
6254,22031,3989.6,4695.3,8197.0
6255,22033,3979.4,4695.3,8197.0
6256,22036,3965.2,4695.3,8197.0
6257,22036,3965.2,4695.3,8197.0
6258,22039,3966.0,4695.3,8197.0
6259,22041,3976.3,4695.3,8197.0
6260,22045,4030.1,4695.3,8197.0
6261,22050,4061.0,4695.3,8197.0
6262,22052,4085.1,4695.3,8197.0
6263,22053,4084.9,4695.3,8197.0
6264,22054,4085.4,4695.3,8197.0
6265,22057,4083.3,4695.3,8197.0
6266,22058,4060.9,4695.3,8197.0
6267,22061,4110.1,4695.3,8197.0
6268,22064,4037.9,4695.3,8197.0
6269,22067,4059.0,4695.3,8197.0
6270,22070,4091.7,4695.3,8197.0
6271,22073,4067.4,4695.3,8197.0
6272,22076,4032.1,4695.3,8197.0
6273,22080,4029.1,4695.3,8197.0
6274,22083,4049.6,4695.3,8197.0
6275,22085,4061.6,4695.3,8197.0
6276,22089,4060.8,4695.3,8197.0
6277,22091,4024.8,4695.3,8197.0
6278,22092,4000.5,4695.3,8197.0
6279,22095,4003.3,4695.3,8197.0
6280,22098,4003.0,4695.3,8197.0
6281,22101,3967.3,4695.3,8197.0
6282,22103,3986.7,4695.3,8197.0
6283,22105,3968.1,4695.3,8197.0
6284,22108,4019.4,4695.3,8197.0
6285,22110,3999.2,4695.3,8197.0
6286,22112,4014.0,4695.3,8197.0
6287,22114,3998.6,4695.3,8197.0
6288,22123,3968.4,4695.3,8197.0
6289,22126,3911.0,4695.3,8197.0
6290,22126,3911.0,4695.3,8197.0
6291,22129,3867.9,4695.3,8197.0
6292,22132,3820.2,4695.3,8197.0
6293,22134,3844.7,4695.3,8197.0
6294,22136,3850.5,4695.3,8197.0
6295,22140,3771.3,4695.3,8197.0
6296,22142,3721.6,4695.3,8197.0
6297,22143,3696.0,4695.3,8197.0
6298,22145,3695.5,4695.3,8197.0
6299,22149,3691.1,4695.3,8197.0
6300,22150,3665.3,4695.3,8197.0
6301,22155,3688.4,4695.3,8197.0
6302,22157,3727.0,4695.3,8197.0
6303,22160,3694.6,4695.3,8197.0
6304,22163,3706.2,4695.3,8197.0
6305,22164,3704.1,4695.3,8197.0
6306,22167,3667.1,4695.3,8197.0
6307,22169,3702.7,4695.3,8197.0
6308,22171,3672.4,4695.3,8197.0
6309,22173,3675.0,4695.3,8197.0
6310,22178,3753.4,4695.3,8197.0
6311,22180,3764.2,4695.3,8197.0
6312,22182,3735.6,4695.3,8197.0
6313,22184,3753.8,4695.3,8197.0
6314,22184,3753.8,4695.3,8197.0
6315,22186,3763.5,4695.3,8197.0
6316,22189,3762.9,4695.3,8197.0
6317,22196,3892.8,4695.3,8197.0
6318,22199,3865.9,4695.3,8197.0
6319,22200,3840.8,4695.3,8197.0
6320,22201,3839.5,4695.3,8197.0
6321,22206,3914.6,4695.3,8197.0
6322,22208,3895.1,4695.3,8197.0
6323,22211,3905.8,4695.3,8197.0
6324,22214,3907.6,4695.3,8197.0
6325,22216,3899.9,4695.3,8197.0
6326,22219,3853.6,4695.3,8197.0
6327,22220,3890.1,4695.3,8197.0
6328,22221,3887.8,4695.3,8197.0
6329,22222,3891.6,4695.3,8197.0
6330,22229,3923.2,4695.3,8197.0
6331,22231,3956.8,4695.3,8197.0
6332,22237,4042.2,4695.3,8197.0
6333,22237,4042.2,4695.3,8197.0
6334,22239,4043.4,4695.3,8197.0
6335,22241,4067.8,4695.3,8197.0
6336,22243,4092.7,4695.3,8197.0
6337,22246,4087.1,4695.3,8197.0
6338,22250,4103.0,4695.3,8197.0
6339,22257,4041.6,4695.3,8197.0
6340,22259,4048.7,4695.3,8197.0
6341,22260,4076.6,4695.3,8197.0
6342,22261,4050.4,4695.3,8197.0
6343,22262,4073.2,4695.3,8197.0
6344,22268,4038.9,4695.3,8197.0
6345,22271,4040.0,4695.3,8197.0
6346,22274,4042.6,4695.3,8197.0
6347,22278,3980.7,4695.3,8197.0
6348,22280,3945.3,4695.3,8197.0
6349,22280,3945.3,4695.3,8197.0
6350,22284,3949.2,4695.3,8197.0
6351,22285,3945.5,4695.3,8197.0
6352,22291,3933.3,4695.3,8197.0
6353,22293,3922.5,4695.3,8197.0
6354,22295,3885.9,4695.3,8197.0
6355,22299,3890.7,4695.3,8197.0
6356,22301,3888.9,4695.3,8197.0
6357,22303,3827.0,4695.3,8197.0
6358,22307,3798.2,4695.3,8197.0
6359,22310,3815.0,4695.3,8197.0
6360,22315,3761.7,4695.3,8197.0
6361,22321,3780.8,4695.3,8197.0
6362,22327,3741.8,4695.3,8197.0
6363,22329,3714.2,4695.3,8197.0
6364,22330,3685.1,4695.3,8197.0
6365,22332,3615.5,4695.3,8197.0
6366,22335,3522.6,4695.3,8197.0
6367,22338,3471.7,4695.3,8197.0
6368,22342,3442.2,4695.3,8197.0
6369,22346,3410.5,4695.3,8197.0
6370,22350,3330.3,4695.3,8197.0
6371,22351,3305.4,4695.3,8197.0
6372,22353,3322.3,4695.3,8197.0
6373,22354,3299.6,4695.3,8197.0
6374,22355,3315.8,4695.3,8197.0
6375,22361,3293.1,4695.3,8197.0
6376,22365,3259.6,4695.3,8197.0
6377,22368,3229.0,4695.3,8197.0
6378,22373,3210.7,4695.3,8197.0
6379,22378,3206.0,4695.3,8197.0
6380,22381,3205.8,4695.3,8197.0
6381,22382,3185.5,4695.3,8197.0
6382,22383,3217.1,4695.3,8197.0
6383,22388,3137.6,4695.3,8197.0
6384,22390,3083.8,4695.3,8197.0
6385,22394,3067.7,4695.3,8197.0
6386,22397,3094.0,4695.3,8197.0
6387,22402,3068.0,4695.3,8197.0
6388,22404,3053.2,4695.3,8197.0
6389,22405,3058.3,4695.3,8197.0
6390,22405,3058.3,4695.3,8197.0
6391,22409,2980.1,4695.3,8197.0
6392,22413,3086.9,4695.3,8197.0
6393,22414,3087.0,4695.3,8197.0
6394,22416,3107.5,4695.3,8197.0
6395,22419,3125.7,4695.3,8197.0
6396,22421,3146.1,4695.3,8197.0
6397,22424,3249.9,4695.3,8197.0
6398,22427,3230.3,4695.3,8197.0
6399,22429,3288.8,4695.3,8197.0
6400,22431,3341.6,4695.3,8197.0
6401,22432,3341.9,4695.3,8197.0
6402,22436,3446.1,4695.3,8197.0
6403,22438,3476.6,4695.3,8197.0
6404,22441,3560.6,4695.3,8197.0
6405,22441,3560.6,4695.3,8197.0
6406,22443,3650.0,4695.3,8197.0
6407,22448,3679.9,4695.3,8197.0
6408,22450,3721.3,4695.3,8197.0
6409,22452,3753.7,4695.3,8197.0
6410,22454,3790.7,4695.3,8197.0
6411,22456,3825.4,4695.3,8197.0
6412,22459,3903.9,4695.3,8197.0
6413,22462,3931.8,4695.3,8197.0
6414,22463,3967.8,4695.3,8197.0
6415,22466,4062.8,4695.3,8197.0
6416,22467,4073.2,4695.3,8197.0
6417,22470,4148.6,4695.3,8197.0
6418,22474,4193.4,4695.3,8197.0
6419,22475,4192.1,4695.3,8197.0
6420,22476,4219.0,4695.3,8197.0
6421,22482,4251.1,4695.3,8197.0
6422,22484,4244.6,4695.3,8197.0
6423,22488,4362.9,4695.3,8197.0
6424,22490,4355.7,4695.3,8197.0
6425,22492,4385.2,4695.3,8197.0
6426,22493,4406.3,4695.3,8197.0
6427,22496,4473.0,4695.3,8197.0
6428,22497,4449.2,4695.3,8197.0
6429,22499,4494.2,4695.3,8197.0
6430,22502,4527.4,4695.3,8197.0
6431,22507,4558.5,4695.3,8197.0
6432,22508,4559.7,4695.3,8197.0
6433,22511,4609.8,4695.3,8197.0
6434,22511,4609.8,4695.3,8197.0
6435,22512,4589.7,4695.3,8197.0
6436,22515,4608.7,4695.3,8197.0
6437,22522,4654.1,4695.3,8197.0
6438,22524,4623.1,4695.3,8197.0
6439,22527,4591.0,4695.3,8197.0
6440,22530,4597.8,4695.3,8197.0
6441,22530,4597.8,4695.3,8197.0
6442,22531,4597.4,4695.3,8197.0
6443,22536,4513.2,4695.3,8197.0
6444,22537,4513.9,4695.3,8197.0
6445,22539,4544.9,4695.3,8197.0
6446,22544,4465.1,4695.3,8197.0
6447,22546,4442.7,4695.3,8197.0
6448,22548,4462.7,4695.3,8197.0
6449,22549,4441.8,4695.3,8197.0
6450,22553,4440.9,4695.3,8197.0
6451,22556,4436.0,4695.3,8197.0
6452,22558,4403.1,4695.3,8197.0
6453,22562,4402.8,4695.3,8197.0
6454,22567,4296.6,4695.3,8197.0
6455,22568,4276.5,4695.3,8197.0
6456,22569,4242.5,4695.3,8197.0
6457,22571,4207.4,4695.3,8197.0
6458,22571,4207.4,4695.3,8197.0
6459,22574,4215.0,4695.3,8197.0
6460,22579,4180.9,4695.3,8197.0
6461,22583,4177.6,4695.3,8197.0
6462,22583,4177.6,4695.3,8197.0
6463,22590,4220.5,4695.3,8197.0
6464,22595,4158.3,4695.3,8197.0
6465,22597,4153.4,4695.3,8197.0
6466,22599,4150.6,4695.3,8197.0
6467,22600,4120.4,4695.3,8197.0
6468,22604,4142.0,4695.3,8197.0
6469,22604,4142.0,4695.3,8197.0
6470,22608,4142.5,4695.3,8197.0
6471,22610,4086.8,4695.3,8197.0
6472,22612,4073.2,4695.3,8197.0
6473,22616,4000.5,4695.3,8197.0
6474,22620,3939.9,4695.3,8197.0
6475,22621,3941.5,4695.3,8197.0
6476,22623,3955.6,4695.3,8197.0
6477,22623,3955.6,4695.3,8197.0
6478,22630,3993.3,4695.3,8197.0
6479,22631,3995.8,4695.3,8197.0
6480,22633,3998.6,4695.3,8197.0
6481,22637,3983.9,4695.3,8197.0
6482,22640,3988.2,4695.3,8197.0
6483,22642,3997.1,4695.3,8197.0
6484,22644,4011.0,4695.3,8197.0
6485,22647,4044.0,4695.3,8197.0
6486,22650,4071.3,4695.3,8197.0
6487,22650,4071.3,4695.3,8197.0
6488,22652,4117.1,4695.3,8197.0
6489,22655,4117.5,4695.3,8197.0
6490,22658,4078.3,4695.3,8197.0
6491,22659,4073.5,4695.3,8197.0
6492,22665,4092.7,4695.3,8197.0
6493,22668,4148.4,4695.3,8197.0
6494,22669,4178.1,4695.3,8197.0
6495,22672,4151.4,4695.3,8197.0
6496,22672,4151.4,4695.3,8197.0
6497,22675,4167.7,4695.3,8197.0
6498,22676,4187.0,4695.3,8197.0
6499,22682,4254.7,4695.3,8197.0
6500,22682,4254.7,4695.3,8197.0
6501,22682,4254.7,4695.3,8197.0
6502,22685,4282.8,4695.3,8197.0
6503,22687,4277.0,4695.3,8197.0
6504,22688,4264.0,4695.3,8197.0
6505,22692,4252.5,4695.3,8197.0
6506,22695,4249.7,4695.3,8197.0
6507,22696,4257.3,4695.3,8197.0
6508,22701,4367.3,4695.3,8197.0
6509,22703,4372.1,4695.3,8197.0
6510,22705,4379.2,4695.3,8197.0
6511,22708,4438.1,4695.3,8197.0
6512,22711,4503.1,4695.3,8197.0
6513,22713,4499.6,4695.3,8197.0
6514,22714,4522.6,4695.3,8197.0
6515,22716,4494.1,4695.3,8197.0
6516,22720,4500.6,4695.3,8197.0
6517,22723,4561.3,4695.3,8197.0
6518,22723,4561.3,4695.3,8197.0
6519,22724,4556.2,4695.3,8197.0
6520,22729,4566.0,4695.3,8197.0
6521,22733,4544.4,4695.3,8197.0
6522,22734,4550.8,4695.3,8197.0
6523,22735,4577.1,4695.3,8197.0
6524,22736,4574.2,4695.3,8197.0
6525,22745,4667.0,4695.3,8197.0
6526,22745,4667.0,4695.3,8197.0
6527,22746,4661.1,4695.3,8197.0
6528,22749,4646.5,4695.3,8197.0
6529,22754,4571.1,4695.3,8197.0
6530,22756,4575.5,4695.3,8197.0
6531,22760,4651.2,4695.3,8197.0
6532,22761,4649.2,4695.3,8197.0
6533,22763,4617.3,4695.3,8197.0
6534,22768,4567.4,4695.3,8197.0
6535,22769,4535.2,4695.3,8197.0
6536,22772,4520.8,4695.3,8197.0
6537,22772,4520.8,4695.3,8197.0
6538,22772,4520.8,4695.3,8197.0
6539,22777,4513.6,4695.3,8197.0
6540,22780,4518.2,4695.3,8197.0
6541,22781,4514.9,4695.3,8197.0
6542,22788,4474.7,4695.3,8197.0
6543,22792,4450.1,4695.3,8197.0
6544,22794,4465.0,4695.3,8197.0
6545,22795,4470.8,4695.3,8197.0
6546,22797,4419.0,4695.3,8197.0
6547,22798,4415.5,4695.3,8197.0
6548,22801,4399.5,4695.3,8197.0
6549,22805,4386.0,4695.3,8197.0
6550,22808,4322.2,4695.3,8197.0
6551,22808,4322.2,4695.3,8197.0
6552,22811,4302.0,4695.3,8197.0
6553,22813,4302.0,4695.3,8197.0
6554,22815,4294.7,4695.3,8197.0
6555,22819,4325.8,4695.3,8197.0
6556,22824,4272.2,4695.3,8197.0
6557,22828,4267.8,4695.3,8197.0
6558,22830,4233.7,4695.3,8197.0
6559,22831,4194.6,4695.3,8197.0
6560,22833,4225.9,4695.3,8197.0
6561,22836,4212.9,4695.3,8197.0
6562,22839,4114.7,4695.3,8197.0
6563,22841,4089.1,4695.3,8197.0
6564,22846,4021.9,4695.3,8197.0
6565,22849,3989.5,4695.3,8197.0
6566,22850,3958.4,4695.3,8197.0
6567,22852,3954.7,4695.3,8197.0
6568,22855,4008.9,4695.3,8197.0
6569,22856,3998.6,4695.3,8197.0
6570,22860,3967.0,4695.3,8197.0
6571,22861,3967.5,4695.3,8197.0
6572,22864,3966.4,4695.3,8197.0
6573,22867,3989.3,4695.3,8197.0
6574,22869,3984.6,4695.3,8197.0
6575,22871,4045.5,4695.3,8197.0
6576,22877,4026.4,4695.3,8197.0
6577,22879,4030.3,4695.3,8197.0
6578,22880,4027.0,4695.3,8197.0
6579,22881,4024.0,4695.3,8197.0
6580,22883,4036.6,4695.3,8197.0
6581,22886,4066.7,4695.3,8197.0
6582,22888,4083.9,4695.3,8197.0
6583,22889,4054.0,4695.3,8197.0
6584,22890,4090.6,4695.3,8197.0
6585,22892,4147.9,4695.3,8197.0
6586,22895,4138.2,4695.3,8197.0
6587,22900,4185.7,4695.3,8197.0
6588,22901,4147.6,4695.3,8197.0
6589,22902,4181.4,4695.3,8197.0
6590,22909,4251.9,4695.3,8197.0
6591,22911,4277.0,4695.3,8197.0
6592,22913,4288.9,4695.3,8197.0
6593,22914,4283.2,4695.3,8197.0
6594,22914,4283.2,4695.3,8197.0
6595,22918,4328.4,4695.3,8197.0
6596,22920,4322.9,4695.3,8197.0
6597,22922,4348.3,4695.3,8197.0
6598,22922,4348.3,4695.3,8197.0
6599,22925,4345.6,4695.3,8197.0
6600,22926,4362.0,4695.3,8197.0
6601,22927,4370.2,4695.3,8197.0
6602,22928,4365.5,4695.3,8197.0
6603,22931,4426.5,4695.3,8197.0
6604,22936,4513.6,4695.3,8197.0
6605,22940,4617.9,4695.3,8197.0
6606,22942,4624.7,4695.3,8197.0
6607,22945,4657.3,4695.3,8197.0
6608,22948,4740.9,4740.9,8197.0
6609,22949,4746.6,4746.6,8197.0
6610,22952,4834.6,4834.6,8197.0
6611,22955,4737.8,4834.6,8197.0
6612,22955,4737.8,4834.6,8197.0
6613,22959,4781.7,4834.6,8197.0
6614,22961,4772.9,4834.6,8197.0
6615,22962,4802.8,4834.6,8197.0
6616,22965,4782.1,4834.6,8197.0
6617,22965,4782.1,4834.6,8197.0
6618,22967,4759.6,4834.6,8197.0
6619,22969,4770.0,4834.6,8197.0
6620,22973,4825.0,4834.6,8197.0
6621,22976,4814.8,4834.6,8197.0
6622,22981,4775.6,4834.6,8197.0
6623,22983,4779.7,4834.6,8197.0
6624,22989,4759.7,4834.6,8197.0
6625,22992,4719.3,4834.6,8197.0
6626,22995,4656.0,4834.6,8197.0
6627,22997,4630.4,4834.6,8197.0
6628,23001,4612.6,4834.6,8197.0
6629,23003,4581.3,4834.6,8197.0
6630,23004,4550.0,4834.6,8197.0
6631,23005,4521.4,4834.6,8197.0
6632,23008,4462.1,4834.6,8197.0
6633,23013,4396.7,4834.6,8197.0
6634,23014,4404.3,4834.6,8197.0
6635,23018,4360.9,4834.6,8197.0
6636,23020,4301.1,4834.6,8197.0
6637,23022,4302.2,4834.6,8197.0
6638,23023,4304.0,4834.6,8197.0
6639,23025,4297.7,4834.6,8197.0
6640,23029,4237.0,4834.6,8197.0
6641,23032,4203.1,4834.6,8197.0
6642,23036,4182.7,4834.6,8197.0
