iteration,episode,avg_score,best_score,best_avg_score
6210,22343,6112.8,10798.0,6420.8
6211,22344,6079.9,10798.0,6420.8
6212,22347,6105.5,10798.0,6420.8
6213,22351,6086.7,10798.0,6420.8
6214,22353,6117.7,10798.0,6420.8
6215,22356,6157.4,10798.0,6420.8
6216,22358,6157.9,10798.0,6420.8
6217,22359,6178.7,10798.0,6420.8
6218,22360,6160.3,10798.0,6420.8
6219,22363,6201.2,10798.0,6420.8
6220,22364,6166.1,10798.0,6420.8
6221,22369,6163.0,10798.0,6420.8
6222,22373,6195.3,10798.0,6420.8
6223,22378,6253.1,10798.0,6420.8
6224,22380,6227.2,10798.0,6420.8
6225,22384,6259.0,10798.0,6420.8
6226,22385,6281.6,10798.0,6420.8
6227,22387,6272.9,10798.0,6420.8
6228,22390,6350.4,10798.0,6420.8
6229,22392,6376.9,10798.0,6420.8
6231,22394,6374.3,10798.0,6420.8
6232,22396,6380.8,10798.0,6420.8
6233,22397,6381.1,10798.0,6420.8
6234,22400,6351.1,10798.0,6420.8
6235,22402,6366.4,10798.0,6420.8
6236,22406,6416.9,10798.0,6420.8
6237,22407,6418.7,10798.0,6420.8
6238,22412,6454.0,10798.0,6454.0
6239,22417,6501.3,10798.0,6501.3
6240,22420,6511.5,10798.0,6511.5
6241,22424,6523.0,10798.0,6523.0
6242,22426,6505.2,10798.0,6523.0
6244,22428,6518.5,10798.0,6523.0
6245,22429,6483.8,10798.0,6523.0
6246,22434,6401.6,10798.0,6523.0
6247,22436,6396.1,10798.0,6523.0
6249,22439,6391.3,10798.0,6523.0
6250,22442,6404.7,10798.0,6523.0
6251,22443,6403.4,10798.0,6523.0
6252,22447,6463.2,10798.0,6523.0
6253,22451,6470.5,10798.0,6523.0
6254,22453,6422.8,10798.0,6523.0
6255,22454,6438.8,10798.0,6523.0
6256,22458,6444.7,10798.0,6523.0
6257,22460,6410.9,10798.0,6523.0
6258,22462,6394.1,10798.0,6523.0
6259,22467,6385.4,10798.0,6523.0
6260,22468,6395.6,10798.0,6523.0
6261,22471,6438.9,10798.0,6523.0
6262,22473,6407.3,10798.0,6523.0
6263,22474,6406.0,10798.0,6523.0
6265,22475,6406.3,10798.0,6523.0
6266,22478,6419.3,10798.0,6523.0
6267,22482,6455.2,10798.0,6523.0
6268,22483,6451.4,10798.0,6523.0
6269,22487,6470.6,10798.0,6523.0
6270,22491,6498.3,10798.0,6523.0
6271,22493,6535.3,10798.0,6535.3
6272,22495,6583.3,10798.0,6583.3
6273,22497,6609.6,10798.0,6609.6
6274,22500,6624.8,10798.0,6624.8
6276,22502,6633.6,10798.0,6633.6
6277,22505,6650.5,10798.0,6650.5
6278,22507,6670.5,10798.0,6670.5
6279,22508,6686.2,10798.0,6686.2
6281,22512,6761.0,10798.0,6761.0
6283,22516,6736.5,10798.0,6761.0
6284,22518,6730.5,10798.0,6761.0
6285,22522,6790.31,10798.0,6790.31
6286,22527,6920.61,10798.0,6920.61
6287,22529,6924.61,10798.0,6924.61
6288,22533,7059.41,10798.0,7059.41
6289,22534,7036.11,10798.0,7059.41
6290,22536,7013.61,10798.0,7059.41
6291,22538,7021.31,10798.0,7059.41
6293,22541,6993.31,10798.0,7059.41
6294,22542,7031.21,10798.0,7059.41
6295,22543,7065.11,10798.0,7065.11
6297,22549,7126.92,10798.0,7126.92
6298,22550,7176.92,10798.0,7176.92
6299,22553,7268.72,10798.0,7268.72
6300,22555,7274.12,10798.0,7274.12
6301,22559,7370.62,10798.0,7370.62
6302,22563,7411.32,10798.0,7411.32
6303,22565,7437.62,10798.0,7437.62
6304,22566,7492.12,10798.0,7492.12
6305,22568,7494.92,10798.0,7494.92
6306,22569,7470.92,10798.0,7494.92
6307,22571,7503.42,10798.0,7503.42
6308,22573,7561.52,10798.0,7561.52
6309,22574,7597.22,10798.0,7597.22
6310,22576,7575.82,10798.0,7597.22
6311,22579,7629.32,10798.0,7629.32
6313,22583,7652.12,10798.0,7652.12
6314,22586,7699.02,10798.0,7699.02
6315,22590,7699.22,10798.0,7699.22
6316,22595,7687.52,10798.0,7699.22
6317,22596,7717.02,10798.0,7717.02
6318,22598,7721.02,10798.0,7721.02
6319,22599,7693.72,10798.0,7721.02
6320,22600,7699.72,10798.0,7721.02
6321,22602,7701.62,10798.0,7721.02
6322,22603,7720.72,10798.0,7721.02
6323,22605,7663.93,10798.0,7721.02
6324,22609,7693.83,10798.0,7721.02
6325,22611,7719.93,10798.0,7721.02
6326,22612,7726.13,10798.0,7726.13
6327,22615,7724.93,10798.0,7726.13
6328,22618,7751.73,10798.0,7751.73
6329,22619,7752.63,10798.0,7752.63
6330,22625,7761.52,10798.0,7761.52
6331,22627,7753.72,10798.0,7761.52
6332,22630,7833.72,10798.0,7833.72
6334,22633,7821.42,10798.0,7833.72
6335,22635,7869.72,10798.0,7869.72
6337,22637,7867.02,10798.0,7869.72
6338,22640,7914.42,10798.0,7914.42
6339,22644,7862.82,10798.0,7914.42
6340,22646,7827.21,10798.0,7914.42
6341,22650,7712.61,10798.0,7914.42
6342,22653,7736.41,10798.0,7914.42
6343,22655,7715.01,10798.0,7914.42
6344,22658,7671.41,10798.0,7914.42
6345,22660,7635.91,10798.0,7914.42
6346,22664,7625.51,10798.0,7914.42
6349,22667,7577.41,10798.0,7914.42
6350,22670,7552.91,10798.0,7914.42
6351,22672,7543.01,10798.0,7914.42
6352,22674,7462.51,10798.0,7914.42
6353,22677,7487.61,10798.0,7914.42
6354,22678,7494.81,10798.0,7914.42
6355,22684,7408.31,10798.0,7914.42
6356,22687,7392.61,10798.0,7914.42
6357,22688,7374.51,10798.0,7914.42
6358,22689,7342.51,10798.0,7914.42
6359,22694,7244.31,10798.0,7914.42
6360,22697,7172.71,10798.0,7914.42
6362,22699,7236.71,10798.0,7914.42
6363,22702,7178.61,10798.0,7914.42
6364,22703,7153.11,10798.0,7914.42
6365,22705,7171.0,10798.0,7914.42
6366,22708,7122.7,10798.0,7914.42
6367,22709,7122.5,10798.0,7914.42
6368,22712,7030.4,10798.0,7914.42
6369,22715,7043.7,10798.0,7914.42
6370,22717,7043.5,10798.0,7914.42
6371,22719,7024.3,10798.0,7914.42
6372,22720,7007.1,10798.0,7914.42
6373,22724,6979.7,10798.0,7914.42
6374,22728,6897.8,10798.0,7914.42
6375,22735,6800.9,10798.0,7914.42
6376,22738,6734.2,10798.0,7914.42
6377,22740,6697.4,10798.0,7914.42
6379,22742,6740.9,10798.0,7914.42
6380,22744,6714.7,10798.0,7914.42
6381,22748,6608.1,10798.0,7914.42
6382,22749,6633.1,10798.0,7914.42
6383,22751,6644.8,10798.0,7914.42
6384,22753,6584.9,10798.0,7914.42
6385,22755,6587.9,10798.0,7914.42
6386,22758,6525.2,10798.0,7914.42
6387,22762,6432.3,10798.0,7914.42
6388,22767,6420.5,10798.0,7914.42
6389,22771,6428.6,10798.0,7914.42
6390,22773,6405.5,10798.0,7914.42
6391,22774,6423.0,10798.0,7914.42
6392,22776,6380.3,10798.0,7914.42
6393,22780,6297.9,10798.0,7914.42
6394,22781,6277.0,10798.0,7914.42
6396,22784,6267.6,10798.0,7914.42
6397,22788,6270.9,10798.0,7914.42
6398,22790,6272.7,10798.0,7914.42
6399,22791,6285.1,10798.0,7914.42
6400,22794,6303.7,10798.0,7914.42
6401,22798,6332.6,10798.0,7914.42
6402,22802,6314.8,10798.0,7914.42
6403,22805,6325.2,10798.0,7914.42
6404,22806,6328.7,10798.0,7914.42
6405,22810,6329.4,10798.0,7914.42
6406,22811,6309.3,10798.0,7914.42
6407,22814,6358.5,10798.0,7914.42
6408,22816,6309.6,10798.0,7914.42
6409,22817,6273.3,10798.0,7914.42
6410,22818,6288.9,10798.0,7914.42
6411,22819,6312.4,10798.0,7914.42
6412,22820,6332.8,10798.0,7914.42
6413,22824,6333.3,10798.0,7914.42
6414,22829,6411.8,10798.0,7914.42
6415,22831,6438.3,10798.0,7914.42
6416,22833,6439.4,10798.0,7914.42
6418,22839,6647.6,10798.0,7914.42
6419,22843,6686.8,10798.0,7914.42
6421,22847,6778.4,10798.0,7914.42
6422,22848,6770.8,10798.0,7914.42
6423,22850,6747.4,10798.0,7914.42
6424,22851,6771.7,10798.0,7914.42
6425,22852,6830.3,10798.0,7914.42
6426,22855,6774.2,10798.0,7914.42
6427,22860,6847.9,10798.0,7914.42
6428,22861,6899.6,10798.0,7914.42
6429,22863,6922.7,10798.0,7914.42
6430,22865,6945.8,10798.0,7914.42
6431,22868,6947.3,10798.0,7914.42
6432,22870,6966.4,10798.0,7914.42
6433,22875,7066.2,10798.0,7914.42
6434,22877,7093.4,10798.0,7914.42
6437,22879,7176.4,10798.0,7914.42
6438,22883,7177.3,10798.0,7914.42
6439,22887,7249.5,10798.0,7914.42
6441,22890,7209.7,10798.0,7914.42
6442,22892,7232.8,10798.0,7914.42
6443,22896,7259.7,10798.0,7914.42
6444,22899,7282.5,10798.0,7914.42
6445,22901,7301.9,10798.0,7914.42
6446,22903,7251.6,10798.0,7914.42
6447,22908,7315.8,10798.0,7914.42
6448,22909,7318.5,10798.0,7914.42
6450,22910,7355.8,10798.0,7914.42
6451,22911,7358.7,10798.0,7914.42
6452,22915,7347.0,10798.0,7914.42
6453,22919,7370.0,10798.0,7914.42
6454,22921,7319.1,10798.0,7914.42
6455,22922,7350.1,10798.0,7914.42
6456,22923,7327.0,10798.0,7914.42
6457,22926,7333.5,10798.0,7914.42
6458,22928,7378.3,10798.0,7914.42
6459,22931,7335.1,10798.0,7914.42
6460,22936,7347.8,10798.0,7914.42
6461,22939,7323.2,10798.0,7914.42
6462,22940,7310.5,10798.0,7914.42
6463,22941,7314.9,10798.0,7914.42
6464,22942,7310.2,10798.0,7914.42
6465,22944,7304.5,10798.0,7914.42
6466,22949,7254.0,10798.0,7914.42
6467,22951,7266.5,10798.0,7914.42
6468,22954,7230.8,10798.0,7914.42
6469,22956,7266.9,10798.0,7914.42
6470,22959,7226.9,10798.0,7914.42
6471,22960,7210.8,10798.0,7914.42
6472,22963,7131.7,10798.0,7914.42
6473,22965,7113.3,10798.0,7914.42
6474,22968,7146.3,10798.0,7914.42
6475,22970,7118.9,10798.0,7914.42
6476,22971,7123.4,10798.0,7914.42
6477,22973,7056.3,10798.0,7914.42
6478,22976,7087.0,10798.0,7914.42
6479,22977,7060.9,10798.0,7914.42
6481,22980,7054.7,10798.0,7914.42
6482,22985,7167.4,10798.0,7914.42
6483,22987,7120.6,10798.0,7914.42
6484,22992,7177.2,10798.0,7914.42
6485,22994,7175.7,10798.0,7914.42
6486,22995,7148.6,10798.0,7914.42
6487,22996,7170.3,10798.0,7914.42
6488,22997,7174.8,10798.0,7914.42
6489,22999,7174.9,10798.0,7914.42
6490,23001,7215.3,10798.0,7914.42
6491,23005,7182.1,10798.0,7914.42
6493,23007,7144.4,10798.0,7914.42
6494,23011,7217.4,10798.0,7914.42
6495,23015,7223.3,10798.0,7914.42
6496,23019,7116.3,10798.0,7914.42
6497,23022,7129.4,10798.0,7914.42
6498,23026,7107.0,10798.0,7914.42
6499,23027,7076.0,10798.0,7914.42
6501,23031,7096.6,10798.0,7914.42
6503,23032,7078.0,10798.0,7914.42
6504,23033,7023.1,10798.0,7914.42
6505,23034,7018.6,10798.0,7914.42
6506,23035,7027.0,10798.0,7914.42
6507,23040,7098.2,10798.0,7914.42
6508,23043,7126.6,10798.0,7914.42
6509,23045,7144.0,10798.0,7914.42
6510,23050,7189.7,10798.0,7914.42
6511,23054,7206.6,10798.0,7914.42
6512,23057,7201.2,10798.0,7914.42
6513,23059,7240.1,10798.0,7914.42
6514,23062,7317.2,10798.0,7914.42
6515,23064,7299.6,10798.0,7914.42
6516,23065,7308.1,10798.0,7914.42
6517,23066,7322.2,10798.0,7914.42
6518,23068,7333.2,10798.0,7914.42
6520,23069,7323.9,10798.0,7914.42
6521,23070,7273.2,10798.0,7914.42
6522,23073,7342.7,10798.0,7914.42
6523,23074,7291.6,10798.0,7914.42
6524,23077,7287.1,10798.0,7914.42
6525,23083,7241.2,10798.0,7914.42
6526,23086,7263.5,10798.0,7914.42
6527,23091,7351.2,10798.0,7914.42
6528,23094,7380.3,10798.0,7914.42
6529,23097,7426.62,10798.0,7914.42
6532,23101,7322.62,10798.0,7914.42
6533,23103,7350.22,10798.0,7914.42
6534,23106,7257.72,10798.0,7914.42
6535,23109,7244.52,10798.0,7914.42
6536,23110,7220.52,10798.0,7914.42
6538,23112,7231.62,10798.0,7914.42
6539,23115,7261.72,10798.0,7914.42
6540,23119,7318.22,10798.0,7914.42
6541,23122,7348.62,10798.0,7914.42
6542,23125,7316.62,10798.0,7914.42
6543,23126,7343.02,10798.0,7914.42
6544,23131,7403.52,10798.0,7914.42
6545,23133,7465.92,10798.0,7914.42
6546,23134,7466.02,10798.0,7914.42
6547,23135,7433.02,10798.0,7914.42
6548,23139,7409.52,10798.0,7914.42
6550,23141,7383.12,10798.0,7914.42
6551,23143,7388.52,10798.0,7914.42
6552,23147,7263.32,10798.0,7914.42
6553,23150,7266.22,10798.0,7914.42
6554,23153,7305.92,10798.0,7914.42
6555,23154,7283.82,10798.0,7914.42
6556,23158,7329.22,10798.0,7914.42
6557,23161,7267.72,10798.0,7914.42
6558,23162,7239.52,10798.0,7914.42
6559,23164,7295.62,10798.0,7914.42
6560,23166,7293.32,10798.0,7914.42
6561,23168,7281.02,10798.0,7914.42
6562,23172,7332.42,10798.0,7914.42
6563,23173,7282.62,10798.0,7914.42
6564,23177,7256.02,10798.0,7914.42
6565,23179,7222.22,10798.0,7914.42
6566,23183,7199.22,10798.0,7914.42
6567,23184,7198.72,10798.0,7914.42
6568,23186,7173.82,10798.0,7914.42
6570,23190,7041.52,10798.0,7914.42
6571,23191,7047.42,10798.0,7914.42
6572,23194,7047.52,10798.0,7914.42
6573,23195,7002.91,10798.0,7914.42
6574,23197,6981.6,10798.0,7914.42
6575,23198,6961.2,10798.0,7914.42
6576,23200,7088.2,10798.0,7914.42
6577,23203,6983.6,10798.0,7914.42
6578,23207,7020.5,10798.0,7914.42
6579,23212,7117.7,10798.0,7914.42
6580,23215,7139.71,10948.0,7914.42
6581,23217,7227.72,10948.0,7914.42
6582,23219,7257.42,10948.0,7914.42
6583,23220,7275.83,10948.0,7914.42
6584,23221,7275.23,10948.0,7914.42
6585,23223,7261.63,10948.0,7914.42
6586,23224,7258.43,10948.0,7914.42
6588,23227,7284.03,10948.0,7914.42
6589,23229,7339.43,10948.0,7914.42
6590,23231,7307.23,10948.0,7914.42
6591,23235,7368.33,10948.0,7914.42
6592,23237,7385.63,10948.0,7914.42
6593,23239,7350.23,10948.0,7914.42
6594,23243,7366.73,10948.0,7914.42
6596,23246,7480.83,10948.0,7914.42
6597,23249,7541.33,10948.0,7914.42
6598,23250,7574.53,10948.0,7914.42
6599,23253,7627.83,10948.0,7914.42
6600,23254,7685.33,10948.0,7914.42
6601,23255,7721.33,10948.0,7914.42
6602,23256,7718.93,10948.0,7914.42
6603,23257,7722.83,10948.0,7914.42
6604,23260,7704.03,10948.0,7914.42
6605,23265,7732.23,10948.0,7914.42
6608,23269,7746.83,10948.0,7914.42
6609,23273,7875.44,10948.0,7914.42
6610,23276,7932.74,10948.0,7932.74
6611,23278,7957.64,10948.0,7957.64
6612,23279,7999.25,10948.0,7999.25
6613,23284,8086.06,10948.0,8086.06
6614,23285,8077.46,10948.0,8086.06
6615,23287,8020.56,10948.0,8086.06
6617,23290,8082.16,10948.0,8086.06
6618,23295,8019.86,10948.0,8086.06
6621,23298,8005.26,10948.0,8086.06
6622,23301,8010.37,10948.0,8086.06
6623,23302,8040.37,10948.0,8086.06
6624,23304,8048.77,10948.0,8086.06
6625,23308,8184.08,10948.0,8184.08
6626,23311,8156.48,10948.0,8184.08
6627,23314,8142.98,10948.0,8184.08
6628,23316,8037.86,10948.0,8184.08
6629,23317,7991.86,10948.0,8184.08
6630,23318,7932.16,10948.0,8184.08
6631,23321,7926.05,10948.0,8184.08
6632,23322,7948.65,10948.0,8184.08
6633,23323,7949.15,10948.0,8184.08
6634,23327,7991.06,10948.0,8184.08
6635,23329,7959.66,10948.0,8184.08
6637,23330,7999.27,10948.0,8184.08
6638,23333,8017.58,10948.0,8184.08
6639,23337,7919.88,10948.0,8184.08
6640,23338,7929.08,10948.0,8184.08
6641,23340,7982.28,10948.0,8184.08
6642,23342,7993.78,10948.0,8184.08
6643,23344,8013.89,10948.0,8184.08
6644,23351,7952.4,10948.0,8184.08
6645,23352,7957.4,10948.0,8184.08
6646,23353,7966.41,10948.0,8184.08
6647,23354,7930.21,10948.0,8184.08
6648,23356,7899.11,10948.0,8184.08
6649,23358,7936.12,10948.0,8184.08
6651,23360,7875.12,10948.0,8184.08
6652,23364,7889.43,10948.0,8184.08
6653,23369,7985.83,10948.0,8184.08
6654,23370,7950.43,10948.0,8184.08
6655,23371,7950.23,10948.0,8184.08
6656,23374,7906.03,10948.0,8184.08
6657,23375,7902.73,10948.0,8184.08
6658,23377,7910.23,10948.0,8184.08
6659,23380,7911.53,10948.0,8184.08
6660,23381,7902.42,10948.0,8184.08
6661,23383,7898.62,10948.0,8184.08
6662,23387,8039.52,10948.0,8184.08
6663,23388,8068.72,10948.0,8184.08
6664,23392,8082.62,10948.0,8184.08
6666,23394,8057.22,10948.0,8184.08
6668,23395,8118.22,10948.0,8184.08
6669,23397,8209.32,10948.0,8209.32
6670,23400,8224.11,10948.0,8224.11
6671,23405,8303.83,10948.0,8303.83
6672,23406,8290.52,10948.0,8303.83
6673,23410,8199.92,10948.0,8303.83
6674,23411,8233.72,10948.0,8303.83
6675,23415,8241.22,10948.0,8303.83
6676,23417,8345.82,10948.0,8345.82
6677,23420,8348.82,10948.0,8348.82
6678,23424,8192.81,10948.0,8348.82
6679,23425,8193.41,10948.0,8348.82
6680,23426,8161.01,10948.0,8348.82
6681,23428,8138.61,10948.0,8348.82
6682,23429,8139.11,10948.0,8348.82
6683,23432,8075.6,10948.0,8348.82
6684,23435,8068.1,10948.0,8348.82
6685,23438,7971.5,10948.0,8348.82
6686,23440,7924.1,10948.0,8348.82
6687,23443,7829.49,10948.0,8348.82
6688,23446,7781.99,10948.0,8348.82
6689,23449,7754.59,10948.0,8348.82
6690,23452,7606.68,10948.0,8348.82
6691,23455,7523.47,10948.0,8348.82
6692,23457,7515.96,10948.0,8348.82
6693,23459,7510.06,10948.0,8348.82
6694,23461,7498.26,10948.0,8348.82
6697,23464,7443.55,10948.0,8348.82
6698,23466,7351.35,10948.0,8348.82
6699,23469,7249.85,10948.0,8348.82
6700,23474,7198.14,10948.0,8348.82
6701,23477,7155.44,10948.0,8348.82
6702,23483,7017.73,10948.0,8348.82
6703,23484,6986.73,10948.0,8348.82
6704,23486,6948.43,10948.0,8348.82
6705,23488,6896.23,10948.0,8348.82
6706,23490,6871.53,10948.0,8348.82
6707,23493,6828.43,10948.0,8348.82
6708,23494,6804.33,10948.0,8348.82
6709,23495,6750.33,10948.0,8348.82
6710,23496,6727.23,10948.0,8348.82
6711,23499,6642.53,10948.0,8348.82
6712,23501,6571.72,10948.0,8348.82
6713,23502,6509.11,10948.0,8348.82
6714,23509,6433.21,10948.0,8348.82
6715,23513,6364.71,10948.0,8348.82
6716,23517,6243.91,10948.0,8348.82
6717,23519,6211.41,10948.0,8348.82
6718,23521,6186.01,10948.0,8348.82
6719,23524,6217.61,10948.0,8348.82
6720,23526,6181.21,10948.0,8348.82
6722,23528,6166.71,10948.0,8348.82
6724,23529,6192.61,10948.0,8348.82
6725,23532,6149.3,10948.0,8348.82
6726,23535,6171.0,10948.0,8348.82
6727,23538,6193.6,10948.0,8348.82
6728,23542,6193.7,10948.0,8348.82
6730,23547,6223.4,10948.0,8348.82
6731,23549,6228.9,10948.0,8348.82
6732,23553,6339.9,10948.0,8348.82
6733,23556,6393.11,10948.0,8348.82
6734,23558,6396.61,10948.0,8348.82
6735,23559,6396.61,10948.0,8348.82
6736,23560,6391.41,10948.0,8348.82
6738,23564,6388.31,10948.0,8348.82
6739,23566,6410.91,10948.0,8348.82
6740,23567,6409.31,10948.0,8348.82
6741,23574,6425.31,10948.0,8348.82
6742,23577,6397.51,10948.0,8348.82
6743,23578,6405.81,10948.0,8348.82
6744,23581,6377.61,10948.0,8348.82
6745,23584,6381.51,10948.0,8348.82
6746,23587,6361.21,10948.0,8348.82
6748,23591,6334.21,10948.0,8348.82
6749,23594,6377.41,10948.0,8348.82
6751,23596,6399.81,10948.0,8348.82
6752,23598,6391.01,10948.0,8348.82
6753,23600,6392.41,10948.0,8348.82
6754,23605,6390.31,10948.0,8348.82
6755,23608,6380.81,10948.0,8348.82
6756,23611,6360.91,10948.0,8348.82
6757,23613,6365.71,10948.0,8348.82
6758,23616,6310.51,10948.0,8348.82
6759,23621,6336.31,10948.0,8348.82
6760,23624,6315.51,10948.0,8348.82
6761,23626,6275.61,10948.0,8348.82
6762,23627,6274.91,10948.0,8348.82
6764,23629,6257.01,10948.0,8348.82
6765,23631,6236.61,10948.0,8348.82
6766,23634,6204.01,10948.0,8348.82
6767,23639,6237.52,10948.0,8348.82
6768,23640,6221.92,10948.0,8348.82
6769,23647,6119.12,10948.0,8348.82
6771,23651,6089.62,10948.0,8348.82
6772,23653,6001.42,10948.0,8348.82
6773,23657,5950.61,10948.0,8348.82
6774,23658,5943.81,10948.0,8348.82
6775,23661,5948.31,10948.0,8348.82
6776,23663,5902.21,10948.0,8348.82
6777,23664,5877.61,10948.0,8348.82
6779,23667,5844.81,10948.0,8348.82
6780,23674,5830.51,10948.0,8348.82
6781,23678,5842.61,10948.0,8348.82
6782,23680,5790.21,10948.0,8348.82
6783,23682,5776.31,10948.0,8348.82
6784,23684,5758.81,10948.0,8348.82
6785,23689,5706.01,10948.0,8348.82
6786,23692,5693.71,10948.0,8348.82
6787,23696,5610.71,10948.0,8348.82
6788,23698,5560.71,10948.0,8348.82
6789,23706,5364.61,10948.0,8348.82
6790,23708,5322.81,10948.0,8348.82
6791,23709,5277.41,10948.0,8348.82
6792,23711,5269.01,10948.0,8348.82
6793,23714,5273.71,10948.0,8348.82
6794,23716,5250.81,10948.0,8348.82
6796,23717,5253.91,10948.0,8348.82
6797,23718,5261.61,10948.0,8348.82
6798,23721,5226.41,10948.0,8348.82
6799,23724,5244.81,10948.0,8348.82
6800,23727,5279.81,10948.0,8348.82
6801,23732,5286.41,10948.0,8348.82
6802,23737,5239.8,10948.0,8348.82
6803,23740,5243.8,10948.0,8348.82
6804,23743,5275.1,10948.0,8348.82
6805,23746,5300.2,10948.0,8348.82
6807,23748,5274.6,10948.0,8348.82
6808,23749,5277.8,10948.0,8348.82
6810,23751,5278.8,10948.0,8348.82
6811,23754,5296.7,10948.0,8348.82
6812,23757,5273.3,10948.0,8348.82
6813,23759,5288.0,10948.0,8348.82
6814,23764,5336.2,10948.0,8348.82
6815,23767,5327.5,10948.0,8348.82
6816,23770,5282.5,10948.0,8348.82
6817,23777,5352.8,10948.0,8348.82
6818,23779,5387.4,10948.0,8348.82
6819,23781,5386.2,10948.0,8348.82
6820,23782,5360.5,10948.0,8348.82
6821,23783,5380.8,10948.0,8348.82
6823,23784,5373.4,10948.0,8348.82
6824,23786,5376.3,10948.0,8348.82
6825,23788,5385.9,10948.0,8348.82
6826,23791,5368.0,10948.0,8348.82
6827,23795,5473.1,10948.0,8348.82
6828,23801,5659.8,10948.0,8348.82
6829,23803,5715.5,10948.0,8348.82
6830,23804,5712.5,10948.0,8348.82
6831,23809,5865.1,10948.0,8348.82
6832,23811,5900.2,10948.0,8348.82
6833,23813,5891.6,10948.0,8348.82
6834,23814,5893.6,10948.0,8348.82
6835,23818,5888.2,10948.0,8348.82
6836,23820,5870.1,10948.0,8348.82
6837,23821,5848.0,10948.0,8348.82
6838,23825,5810.8,10948.0,8348.82
6839,23827,5822.6,10948.0,8348.82
6840,23832,5817.9,10948.0,8348.82
6841,23834,5819.8,10948.0,8348.82
6842,23835,5825.6,10948.0,8348.82
6843,23839,5823.1,10948.0,8348.82
6844,23841,5798.0,10948.0,8348.82
6845,23844,5783.2,10948.0,8348.82
6846,23845,5802.0,10948.0,8348.82
6847,23848,5776.3,10948.0,8348.82
6848,23850,5767.2,10948.0,8348.82
6849,23852,5767.7,10948.0,8348.82
6850,23853,5789.7,10948.0,8348.82
6851,23857,5832.7,10948.0,8348.82
6852,23863,5799.3,10948.0,8348.82
6853,23865,5771.8,10948.0,8348.82
6854,23866,5770.1,10948.0,8348.82
6855,23867,5806.3,10948.0,8348.82
6856,23868,5808.2,10948.0,8348.82
6857,23871,5845.6,10948.0,8348.82
6858,23874,5847.2,10948.0,8348.82
6859,23877,5806.0,10948.0,8348.82
6860,23881,5857.21,10948.0,8348.82
6861,23882,5885.31,10948.0,8348.82
6862,23884,5882.41,10948.0,8348.82
6863,23885,5897.41,10948.0,8348.82
6864,23887,5924.81,10948.0,8348.82
6865,23892,5945.61,10948.0,8348.82
6866,23895,5942.51,10948.0,8348.82
6867,23899,5900.41,10948.0,8348.82
6868,23903,5888.51,10948.0,8348.82
6870,23905,5900.21,10948.0,8348.82
6871,23906,5875.91,10948.0,8348.82
6872,23909,5863.51,10948.0,8348.82
6873,23911,5882.31,10948.0,8348.82
6874,23914,5908.31,10948.0,8348.82
6875,23915,5901.51,10948.0,8348.82
6877,23919,6002.01,10948.0,8348.82
6878,23923,6104.01,10948.0,8348.82
6880,23927,6113.71,10948.0,8348.82
6881,23932,6164.81,10948.0,8348.82
6882,23935,6186.61,10948.0,8348.82
6883,23936,6226.41,10948.0,8348.82
6884,23937,6237.11,10948.0,8348.82
6885,23939,6230.41,10948.0,8348.82
6887,23940,6290.21,10948.0,8348.82
6888,23944,6316.31,10948.0,8348.82
6889,23946,6302.91,10948.0,8348.82
6890,23950,6377.61,10948.0,8348.82
6891,23953,6376.41,10948.0,8348.82
6892,23956,6365.41,10948.0,8348.82
6893,23957,6367.71,10948.0,8348.82
6894,23960,6400.61,10948.0,8348.82
6895,23963,6408.41,10948.0,8348.82
6896,23967,6445.61,10948.0,8348.82
6897,23968,6449.71,10948.0,8348.82
6899,23970,6447.41,10948.0,8348.82
6900,23972,6411.81,10948.0,8348.82
6902,23974,6419.81,10948.0,8348.82
6904,23979,6476.41,10948.0,8348.82
6905,23985,6446.5,10948.0,8348.82
6906,23987,6464.4,10948.0,8348.82
6907,23989,6476.4,10948.0,8348.82
6908,23992,6456.2,10948.0,8348.82
6909,23999,6429.8,10948.0,8348.82
6910,24000,6427.2,10948.0,8348.82
6911,24003,6372.5,10948.0,8348.82
6912,24005,6375.4,10948.0,8348.82
6913,24006,6351.8,10948.0,8348.82
6914,24008,6358.1,10948.0,8348.82
6916,24011,6306.5,10948.0,8348.82
6917,24013,6336.4,10948.0,8348.82
6918,24017,6295.4,10948.0,8348.82
6919,24021,6263.0,10948.0,8348.82
6920,24023,6205.3,10948.0,8348.82
6921,24026,6142.1,10948.0,8348.82
6922,24032,6124.6,10948.0,8348.82
6923,24035,6101.8,10948.0,8348.82
6925,24040,6025.2,10948.0,8348.82
6927,24041,6024.9,10948.0,8348.82
6928,24043,6025.0,10948.0,8348.82
6930,24045,5966.0,10948.0,8348.82
6931,24046,5992.0,10948.0,8348.82
6932,24048,6022.5,10948.0,8348.82
6933,24052,5967.8,10948.0,8348.82
6934,24056,5950.1,10948.0,8348.82
6935,24060,5952.5,10948.0,8348.82
6936,24065,5969.0,10948.0,8348.82
6937,24067,5961.0,10948.0,8348.82
6938,24069,5966.4,10948.0,8348.82
6939,24071,5995.9,10948.0,8348.82
6940,24074,6009.2,10948.0,8348.82
6941,24075,5986.5,10948.0,8348.82
6943,24078,5927.9,10948.0,8348.82
6944,24080,5930.1,10948.0,8348.82
6945,24082,5919.5,10948.0,8348.82
